Member_number,Date,productId,items,productName,price,Category,total_payment,Year-Month
1396,2015-07-22,14,3,chocolate,11.5,Bakery & Sweets,34.5,2015-07
4633,2015-04-26,62,1,pickled vegetables,2.7,Fresh Food,2.7,2015-04
4695,2015-01-05,71,1,shopping bags,5.12,Household & Hygiene,5.12,2015-01
1706,2015-08-14,98,2,light bulbs,5.7,Household & Hygiene,11.4,2015-08
3872,2015-11-23,17,1,bottled water,0.5,Beverages,0.5,2015-11
1444,2015-10-14,20,1,brown bread,0.8,Bakery & Sweets,0.8,2015-10
4753,2015-11-08,35,2,sugar,1.2,Bakery & Sweets,2.4,2015-11
4580,2015-11-29,79,3,specialty cheese,12.14,Dairy,36.42,2015-11
2516,2015-04-03,44,2,newspapers,3.2,Specialty & Seasonal,6.4,2015-04
2415,2015-08-08,50,3,bottled beer,1.8,Beverages,5.4,2015-08
3925,2015-03-25,45,1,curd,9.8,Dairy,9.8,2015-03
4996,2015-11-24,38,1,soda,0.8,Beverages,0.8,2015-11
4569,2015-07-27,16,2,butter milk,6.1,Dairy,12.2,2015-07
3509,2015-04-11,53,2,specialty chocolate,18.8,Bakery & Sweets,37.6,2015-04
2252,2015-10-08,17,2,bottled water,0.5,Beverages,1.0,2015-10
1634,2015-02-09,82,1,pet care,5.8,Pet Care,5.8,2015-02
4112,2015-04-27,5,1,rolls/buns,1.2,Bakery & Sweets,1.2,2015-04
4042,2015-08-08,49,3,beverages,1.1,Beverages,3.3000000000000003,2015-08
4473,2015-06-26,13,2,packaged fruit/vegetables,3.5,Fresh Food,7.0,2015-06
3878,2015-04-30,121,1,sweet spreads,5.4,Bakery & Sweets,5.4,2015-04
2266,2015-09-30,128,3,soft cheese,7.2,Dairy,21.6,2015-09
3304,2015-11-30,74,2,whipped/sour cream,5.5,Dairy,11.0,2015-11
3757,2015-02-04,82,2,pet care,5.8,Pet Care,11.6,2015-02
3440,2015-12-21,137,3,male cosmetics,10.6,Personal Care,31.799999999999997,2015-12
4328,2015-02-04,71,3,shopping bags,5.12,Household & Hygiene,15.36,2015-02
3737,2015-12-06,71,3,shopping bags,5.12,Household & Hygiene,15.36,2015-12
3948,2015-06-15,55,1,cleaner,11.8,Household & Hygiene,11.8,2015-06
3682,2015-03-05,14,2,chocolate,11.5,Bakery & Sweets,23.0,2015-03
2827,2015-10-31,44,2,newspapers,3.2,Specialty & Seasonal,6.4,2015-10
2650,2015-10-05,56,3,white wine,14.2,Beverages,42.599999999999994,2015-10
1360,2015-12-16,38,1,soda,0.8,Beverages,0.8,2015-12
3679,2015-12-23,69,3,domestic eggs,1.25,Fresh Food,3.75,2015-12
4137,2015-03-07,71,1,shopping bags,5.12,Household & Hygiene,5.12,2015-03
4235,2015-12-19,150,2,nut snack,4.9,Snacks,9.8,2015-12
3193,2015-01-31,73,2,oil,3.4,Pantry Staples,6.8,2015-01
1332,2015-12-02,129,1,mayonnaise,1.8,Specialty & Seasonal,1.8,2015-12
4821,2015-11-28,71,2,shopping bags,5.12,Household & Hygiene,10.24,2015-11
1837,2015-07-09,12,2,fruit/vegetable juice,2.1,Beverages,4.2,2015-07
3665,2015-09-23,71,3,shopping bags,5.12,Household & Hygiene,15.36,2015-09
2659,2015-05-08,71,1,shopping bags,5.12,Household & Hygiene,5.12,2015-05
1322,2015-01-09,71,2,shopping bags,5.12,Household & Hygiene,10.24,2015-01
1599,2015-05-29,71,2,shopping bags,5.12,Household & Hygiene,10.24,2015-05
2933,2015-04-06,121,1,sweet spreads,5.4,Bakery & Sweets,5.4,2015-04
3963,2015-02-21,32,2,red/blush wine,12.2,Beverages,24.4,2015-02
4178,2015-06-03,100,1,chewing gum,0.5,Specialty & Seasonal,0.5,2015-06
1052,2015-10-27,39,1,detergent,5.5,Household & Hygiene,5.5,2015-10
4693,2015-08-18,4,3,other vegetables,0.8,Fresh Food,2.4000000000000004,2015-08
1329,2015-02-02,136,1,dishes,6.8,Specialty & Seasonal,6.8,2015-02
3128,2015-06-13,74,3,whipped/sour cream,5.5,Dairy,16.5,2015-06
1175,2015-06-30,11,2,butter,3.2,Dairy,6.4,2015-06
2211,2015-03-31,135,1,meat spreads,7.8,Fresh Food,7.8,2015-03
2093,2015-06-12,50,3,bottled beer,1.8,Beverages,5.4,2015-06
4284,2015-10-14,24,1,pastry,3.1,Bakery & Sweets,3.1,2015-10
4449,2015-03-30,12,2,fruit/vegetable juice,2.1,Beverages,4.2,2015-03
4269,2015-04-01,74,3,whipped/sour cream,5.5,Dairy,16.5,2015-04
1962,2015-04-05,5,3,rolls/buns,1.2,Bakery & Sweets,3.5999999999999996,2015-04
2250,2015-10-04,128,3,soft cheese,7.2,Dairy,21.6,2015-10
1743,2015-11-13,24,2,pastry,3.1,Bakery & Sweets,6.2,2015-11
1583,2015-07-28,155,3,honey,9.7,Bakery & Sweets,29.099999999999998,2015-07
4295,2015-10-26,17,2,bottled water,0.5,Beverages,1.0,2015-10
1183,2015-06-29,89,2,spread cheese,2.5,Dairy,5.0,2015-06
2729,2015-03-21,65,1,candy,3.6,Bakery & Sweets,3.6,2015-03
4035,2015-08-03,13,2,packaged fruit/vegetables,3.5,Fresh Food,7.0,2015-08
1608,2015-08-06,25,3,canned beer,1.1,Beverages,3.3000000000000003,2015-08
1793,2015-07-03,14,3,chocolate,11.5,Bakery & Sweets,34.5,2015-07
2210,2015-07-09,12,2,fruit/vegetable juice,2.1,Beverages,4.2,2015-07
1885,2015-07-03,38,2,soda,0.8,Beverages,1.6,2015-07
1078,2015-10-28,27,1,coffee,8.5,Beverages,8.5,2015-10
1016,2015-09-30,129,1,mayonnaise,1.8,Specialty & Seasonal,1.8,2015-09
3077,2015-05-29,11,3,butter,3.2,Dairy,9.600000000000001,2015-05
3551,2015-05-01,134,2,cereals,4.5,Snacks,9.0,2015-05
1158,2015-10-17,5,3,rolls/buns,1.2,Bakery & Sweets,3.5999999999999996,2015-10
2443,2015-06-20,115,2,waffles,2.5,Bakery & Sweets,5.0,2015-06
1395,2015-01-15,12,3,fruit/vegetable juice,2.1,Beverages,6.300000000000001,2015-01
2454,2015-11-10,12,3,fruit/vegetable juice,2.1,Beverages,6.300000000000001,2015-11
3472,2015-04-30,28,3,misc. beverages,1.2,Beverages,3.5999999999999996,2015-04
3547,2015-11-28,2,2,whole milk,1.8,Dairy,3.6,2015-11
1038,2015-02-21,12,1,fruit/vegetable juice,2.1,Beverages,2.1,2015-02
3915,2015-09-11,38,1,soda,0.8,Beverages,0.8,2015-09
2719,2015-04-19,35,2,sugar,1.2,Bakery & Sweets,2.4,2015-04
2234,2015-12-23,35,1,sugar,1.2,Bakery & Sweets,1.2,2015-12
1565,2015-12-14,104,3,cat food,11.2,Pet Care,33.599999999999994,2015-12
1328,2015-03-24,11,2,butter,3.2,Dairy,6.4,2015-03
3398,2015-01-18,14,2,chocolate,11.5,Bakery & Sweets,23.0,2015-01
3687,2015-02-12,38,1,soda,0.8,Beverages,0.8,2015-02
1572,2015-05-23,15,1,specialty bar,5.2,Bakery & Sweets,5.2,2015-05
3434,2015-06-10,38,3,soda,0.8,Beverages,2.4000000000000004,2015-06
3438,2015-12-27,85,2,cling film/bags,2.2,Household & Hygiene,4.4,2015-12
1140,2015-05-01,115,1,waffles,2.5,Bakery & Sweets,2.5,2015-05
1051,2015-10-12,84,2,female sanitary products,2.5,Personal Care,5.0,2015-10
3071,2015-03-26,24,3,pastry,3.1,Bakery & Sweets,9.3,2015-03
3872,2015-03-28,130,3,dental care,11.45,Personal Care,34.349999999999994,2015-03
4215,2015-06-30,28,3,misc. beverages,1.2,Beverages,3.5999999999999996,2015-06
3806,2015-03-15,128,2,soft cheese,7.2,Dairy,14.4,2015-03
1869,2015-05-16,20,2,brown bread,0.8,Bakery & Sweets,1.6,2015-05
1668,2015-05-05,36,2,frozen meals,9.7,Frozen & Processed Food,19.4,2015-05
1163,2015-12-14,17,2,bottled water,0.5,Beverages,1.0,2015-12
1664,2014-10-01,38,2,soda,0.8,Beverages,1.6,2014-10
3942,2014-12-16,85,3,cling film/bags,2.2,Household & Hygiene,6.6000000000000005,2014-12
2638,2014-10-10,129,3,mayonnaise,1.8,Specialty & Seasonal,5.4,2014-10
4735,2014-10-10,95,3,frozen fish,5.8,Frozen & Processed Food,17.4,2014-10
3745,2014-12-09,4,1,other vegetables,0.8,Fresh Food,0.8,2014-12
1817,2014-11-15,99,3,canned vegetables,5.7,Frozen & Processed Food,17.1,2014-11
2864,2014-10-16,12,2,fruit/vegetable juice,2.1,Beverages,4.2,2014-10
1748,2014-08-14,46,3,pasta,3.1,Pantry Staples,9.3,2014-08
3360,2014-08-30,74,1,whipped/sour cream,5.5,Dairy,5.5,2014-08
1849,2014-10-06,71,1,shopping bags,5.12,Household & Hygiene,5.12,2014-10
3438,2014-06-11,70,1,margarine,3.5,Pantry Staples,3.5,2014-06
4594,2014-05-28,160,1,tea,8.7,Beverages,8.7,2014-05
1632,2014-02-16,38,1,soda,0.8,Beverages,0.8,2014-02
4297,2014-08-29,4,2,other vegetables,0.8,Fresh Food,1.6,2014-08
4539,2014-04-14,12,3,fruit/vegetable juice,2.1,Beverages,6.300000000000001,2014-04
4762,2014-06-25,18,2,yogurt,2.2,Dairy,4.4,2014-06
4153,2014-02-14,34,2,flour,2.1,Pantry Staples,4.2,2014-02
1500,2014-06-20,122,1,soups,4.5,Frozen & Processed Food,4.5,2014-06
1895,2014-07-22,66,3,onions,1.3,Fresh Food,3.9000000000000004,2014-07
1466,2014-02-03,20,3,brown bread,0.8,Bakery & Sweets,2.4000000000000004,2014-02
2233,2014-04-24,69,3,domestic eggs,1.25,Fresh Food,3.75,2014-04
3057,2014-01-28,38,1,soda,0.8,Beverages,0.8,2014-01
3308,2014-08-21,20,2,brown bread,0.8,Bakery & Sweets,1.6,2014-08
3241,2014-01-08,20,3,brown bread,0.8,Bakery & Sweets,2.4000000000000004,2014-01
1947,2014-02-27,70,2,margarine,3.5,Pantry Staples,7.0,2014-02
2589,2014-10-04,97,3,artif. sweetener,2.1,Pantry Staples,6.300000000000001,2014-10
3127,2014-02-25,50,3,bottled beer,1.8,Beverages,5.4,2014-02
2138,2014-05-13,25,3,canned beer,1.1,Beverages,3.3000000000000003,2014-05
2495,2014-01-31,126,3,snack products,0.9,Snacks,2.7,2014-01
3590,2014-03-29,135,1,meat spreads,7.8,Fresh Food,7.8,2014-03
4037,2014-05-05,73,1,oil,3.4,Pantry Staples,3.4,2014-05
4968,2014-03-04,70,2,margarine,3.5,Pantry Staples,7.0,2014-03
1612,2014-10-08,73,1,oil,3.4,Pantry Staples,3.4,2014-10
4741,2014-12-10,100,3,chewing gum,0.5,Specialty & Seasonal,1.5,2014-12
2899,2014-01-08,38,2,soda,0.8,Beverages,1.6,2014-01
4206,2014-09-18,5,2,rolls/buns,1.2,Bakery & Sweets,2.4,2014-09
3705,2014-08-17,18,2,yogurt,2.2,Dairy,4.4,2014-08
2832,2014-07-29,69,3,domestic eggs,1.25,Fresh Food,3.75,2014-07
4054,2014-10-05,114,3,napkins,21.8,Household & Hygiene,65.4,2014-10
1595,2014-07-17,2,2,whole milk,1.8,Dairy,3.6,2014-07
4821,2014-09-02,69,1,domestic eggs,1.25,Fresh Food,1.25,2014-09
1336,2014-01-23,114,3,napkins,21.8,Household & Hygiene,65.4,2014-01
2446,2014-01-19,74,3,whipped/sour cream,5.5,Dairy,16.5,2014-01
1033,2014-04-21,5,1,rolls/buns,1.2,Bakery & Sweets,1.2,2014-04
1447,2014-06-05,12,2,fruit/vegetable juice,2.1,Beverages,4.2,2014-06
1185,2014-08-14,36,1,frozen meals,9.7,Frozen & Processed Food,9.7,2014-08
1410,2014-01-06,117,3,rum,5.2,Beverages,15.600000000000001,2014-01
4588,2014-07-28,74,2,whipped/sour cream,5.5,Dairy,11.0,2014-07
2732,2014-01-31,20,2,brown bread,0.8,Bakery & Sweets,1.6,2014-01
1473,2014-10-10,119,1,long life bakery product,9.9,Bakery & Sweets,9.9,2014-10
2029,2014-10-21,77,3,dish cleaner,2.5,Household & Hygiene,7.5,2014-10
2799,2014-07-31,6,3,pot plants,3.5,Household & Hygiene,10.5,2014-07
4579,2014-01-19,18,2,yogurt,2.2,Dairy,4.4,2014-01
1041,2014-06-13,65,3,candy,3.6,Bakery & Sweets,10.8,2014-06
1877,2014-09-30,2,2,whole milk,1.8,Dairy,3.6,2014-09
4191,2014-03-14,104,2,cat food,11.2,Pet Care,22.4,2014-03
3649,2014-11-07,14,2,chocolate,11.5,Bakery & Sweets,23.0,2014-11
2706,2014-02-24,61,3,liquor,8.5,Beverages,25.5,2014-02
3821,2014-02-26,18,1,yogurt,2.2,Dairy,2.2,2014-02
3917,2014-02-14,38,2,soda,0.8,Beverages,1.6,2014-02
4464,2014-07-27,5,1,rolls/buns,1.2,Bakery & Sweets,1.2,2014-07
1935,2014-06-30,41,1,processed cheese,6.4,Dairy,6.4,2014-06
1783,2014-07-22,83,1,white bread,0.3,Bakery & Sweets,0.3,2014-07
3817,2014-08-23,69,1,domestic eggs,1.25,Fresh Food,1.25,2014-08
4162,2014-04-15,114,1,napkins,21.8,Household & Hygiene,21.8,2014-04
1653,2014-07-18,36,2,frozen meals,9.7,Frozen & Processed Food,19.4,2014-07
1686,2014-04-12,138,3,candles,2.7,Household & Hygiene,8.100000000000001,2014-04
2549,2014-09-05,38,1,soda,0.8,Beverages,0.8,2014-09
1380,2014-04-22,104,3,cat food,11.2,Pet Care,33.599999999999994,2014-04
3315,2014-12-27,18,3,yogurt,2.2,Dairy,6.6000000000000005,2014-12
4931,2014-02-23,80,2,salty snack,0.5,Snacks,1.0,2014-02
4849,2014-04-14,76,1,sliced cheese,4.2,Dairy,4.2,2014-04
2984,2014-07-07,38,3,soda,0.8,Beverages,2.4000000000000004,2014-07
1262,2014-07-12,35,3,sugar,1.2,Bakery & Sweets,3.5999999999999996,2014-07
2561,2014-11-27,34,1,flour,2.1,Pantry Staples,2.1,2014-11
2755,2014-01-02,2,2,whole milk,1.8,Dairy,3.6,2014-01
1747,2014-01-07,75,2,frozen vegetables,2.5,Frozen & Processed Food,5.0,2014-01
1913,2014-08-31,86,1,soap,3.8,Household & Hygiene,3.8,2014-08
3090,2014-10-03,46,3,pasta,3.1,Pantry Staples,9.3,2014-10
4369,2014-10-27,2,2,whole milk,1.8,Dairy,3.6,2014-10
4872,2014-10-20,70,2,margarine,3.5,Pantry Staples,7.0,2014-10
3918,2014-05-04,79,3,specialty cheese,12.14,Dairy,36.42,2014-05
1758,2014-09-21,74,3,whipped/sour cream,5.5,Dairy,16.5,2014-09
2328,2014-01-22,65,3,candy,3.6,Bakery & Sweets,10.8,2014-01
3570,2014-06-05,11,3,butter,3.2,Dairy,9.600000000000001,2014-06
4753,2014-10-11,33,1,frozen potato products,3.0,Frozen & Processed Food,3.0,2014-10
1815,2014-12-04,24,3,pastry,3.1,Bakery & Sweets,9.3,2014-12
4372,2014-09-11,51,2,dessert,1.15,Bakery & Sweets,2.3,2014-09
1287,2014-07-08,36,3,frozen meals,9.7,Frozen & Processed Food,29.099999999999998,2014-07
4938,2014-01-05,64,3,UHT-milk,2.1,Dairy,6.300000000000001,2014-01
4164,2014-09-08,51,1,dessert,1.15,Bakery & Sweets,1.15,2014-09
4410,2014-05-24,66,1,onions,1.3,Fresh Food,1.3,2014-05
2609,2014-06-04,103,3,semi-finished bread,1.1,Frozen & Processed Food,3.3000000000000003,2014-06
2293,2014-03-31,114,1,napkins,21.8,Household & Hygiene,21.8,2014-03
4049,2014-07-06,49,1,beverages,1.1,Beverages,1.1,2014-07
2240,2014-10-02,35,1,sugar,1.2,Bakery & Sweets,1.2,2014-10
3197,2014-03-01,70,1,margarine,3.5,Pantry Staples,3.5,2014-03
1223,2014-09-05,64,3,UHT-milk,2.1,Dairy,6.300000000000001,2014-09
2186,2014-04-12,74,1,whipped/sour cream,5.5,Dairy,5.5,2014-04
4137,2014-12-15,73,1,oil,3.4,Pantry Staples,3.4,2014-12
3284,2014-03-25,6,2,pot plants,3.5,Household & Hygiene,7.0,2014-03
3190,2014-04-13,50,3,bottled beer,1.8,Beverages,5.4,2014-04
3059,2014-06-15,75,1,frozen vegetables,2.5,Frozen & Processed Food,2.5,2014-06
2441,2014-08-28,59,2,hard cheese,4.5,Dairy,9.0,2014-08
3645,2014-08-22,35,1,sugar,1.2,Bakery & Sweets,1.2,2014-08
2246,2014-01-21,44,3,newspapers,3.2,Specialty & Seasonal,9.600000000000001,2014-01
4431,2014-06-12,38,2,soda,0.8,Beverages,1.6,2014-06
3047,2014-08-16,54,2,condensed milk,3.5,Dairy,7.0,2014-08
1866,2014-08-29,18,3,yogurt,2.2,Dairy,6.6000000000000005,2014-08
3138,2014-10-13,70,2,margarine,3.5,Pantry Staples,7.0,2014-10
2078,2014-05-14,60,2,cream cheese,6.3,Dairy,12.6,2014-05
3142,2014-05-06,38,1,soda,0.8,Beverages,0.8,2014-05
4262,2014-06-03,74,2,whipped/sour cream,5.5,Dairy,11.0,2014-06
4872,2014-02-13,69,3,domestic eggs,1.25,Fresh Food,3.75,2014-02
1985,2014-05-18,51,1,dessert,1.15,Bakery & Sweets,1.15,2014-05
2458,2014-11-20,104,2,cat food,11.2,Pet Care,22.4,2014-11
2540,2014-01-29,85,1,cling film/bags,2.2,Household & Hygiene,2.2,2014-01
3194,2014-07-26,24,3,pastry,3.1,Bakery & Sweets,9.3,2014-07
3071,2014-04-18,15,2,specialty bar,5.2,Bakery & Sweets,10.4,2014-04
4181,2014-09-07,5,3,rolls/buns,1.2,Bakery & Sweets,3.5999999999999996,2014-09
2033,2014-11-29,2,3,whole milk,1.8,Dairy,5.4,2014-11
3306,2014-12-11,25,2,canned beer,1.1,Beverages,2.2,2014-12
1658,2014-08-09,84,2,female sanitary products,2.5,Personal Care,5.0,2014-08
3884,2014-10-12,11,1,butter,3.2,Dairy,3.2,2014-10
1215,2014-07-30,71,3,shopping bags,5.12,Household & Hygiene,15.36,2014-07
2477,2014-09-30,5,2,rolls/buns,1.2,Bakery & Sweets,2.4,2014-09
3971,2014-02-04,2,3,whole milk,1.8,Dairy,5.4,2014-02
3644,2014-02-20,138,2,candles,2.7,Household & Hygiene,5.4,2014-02
3370,2014-11-24,38,3,soda,0.8,Beverages,2.4000000000000004,2014-11
3295,2014-06-07,118,1,chocolate marshmallow,4.13,Bakery & Sweets,4.13,2014-06
4325,2014-12-11,73,3,oil,3.4,Pantry Staples,10.2,2014-12
3089,2014-10-27,96,2,hygiene articles,7.5,Household & Hygiene,15.0,2014-10
4758,2014-04-01,83,1,white bread,0.3,Bakery & Sweets,0.3,2014-04
3748,2014-02-16,20,1,brown bread,0.8,Bakery & Sweets,0.8,2014-02
1249,2014-10-11,50,2,bottled beer,1.8,Beverages,3.6,2014-10
4056,2014-06-16,18,1,yogurt,2.2,Dairy,2.2,2014-06
4673,2014-06-23,34,3,flour,2.1,Pantry Staples,6.300000000000001,2014-06
4589,2014-01-24,18,3,yogurt,2.2,Dairy,6.6000000000000005,2014-01
1995,2014-11-04,83,2,white bread,0.3,Bakery & Sweets,0.6,2014-11
2663,2014-03-30,13,3,packaged fruit/vegetables,3.5,Fresh Food,10.5,2014-03
4713,2014-06-27,44,2,newspapers,3.2,Specialty & Seasonal,6.4,2014-06
3353,2014-01-24,43,1,sparkling wine,12.5,Beverages,12.5,2014-01
1043,2014-06-16,118,3,chocolate marshmallow,4.13,Bakery & Sweets,12.39,2014-06
3227,2014-03-01,142,2,seasonal products,5.4,Specialty & Seasonal,10.8,2014-03
3210,2014-12-21,59,3,hard cheese,4.5,Dairy,13.5,2014-12
4696,2014-09-08,2,1,whole milk,1.8,Dairy,1.8,2014-09
4573,2014-03-24,38,1,soda,0.8,Beverages,0.8,2014-03
4409,2014-05-06,132,3,kitchen towels,4.83,Household & Hygiene,14.49,2014-05
2994,2014-07-12,119,1,long life bakery product,9.9,Bakery & Sweets,9.9,2014-07
4233,2014-01-18,13,2,packaged fruit/vegetables,3.5,Fresh Food,7.0,2014-01
2353,2014-01-18,134,3,cereals,4.5,Snacks,13.5,2014-01
4561,2014-02-25,12,3,fruit/vegetable juice,2.1,Beverages,6.300000000000001,2014-02
1182,2014-11-16,101,1,canned fish,2.1,Frozen & Processed Food,2.1,2014-11
1223,2014-11-18,18,2,yogurt,2.2,Dairy,4.4,2014-11
3837,2014-12-01,59,3,hard cheese,4.5,Dairy,13.5,2014-12
1268,2014-01-30,20,3,brown bread,0.8,Bakery & Sweets,2.4000000000000004,2014-01
1649,2014-11-24,44,1,newspapers,3.2,Specialty & Seasonal,3.2,2014-11
1113,2014-01-07,44,1,newspapers,3.2,Specialty & Seasonal,3.2,2014-01
3248,2014-10-25,4,2,other vegetables,0.8,Fresh Food,1.6,2014-10
3803,2014-06-17,5,2,rolls/buns,1.2,Bakery & Sweets,2.4,2014-06
2389,2014-10-13,2,1,whole milk,1.8,Dairy,1.8,2014-10
4266,2014-11-29,75,2,frozen vegetables,2.5,Frozen & Processed Food,5.0,2014-11
2719,2014-02-16,96,1,hygiene articles,7.5,Household & Hygiene,7.5,2014-02
1679,2014-08-19,74,3,whipped/sour cream,5.5,Dairy,16.5,2014-08
3861,2014-03-18,22,1,root vegetables,1.8,Fresh Food,1.8,2014-03
3402,2014-12-26,17,1,bottled water,0.5,Beverages,0.5,2014-12
3559,2014-11-12,114,1,napkins,21.8,Household & Hygiene,21.8,2014-11
4958,2014-05-10,53,3,specialty chocolate,18.8,Bakery & Sweets,56.400000000000006,2014-05
4780,2014-03-09,65,2,candy,3.6,Bakery & Sweets,7.2,2014-03
4162,2014-02-16,70,2,margarine,3.5,Pantry Staples,7.0,2014-02
3813,2014-12-25,5,2,rolls/buns,1.2,Bakery & Sweets,2.4,2014-12
4624,2014-04-22,6,1,pot plants,3.5,Household & Hygiene,3.5,2014-04
2004,2014-09-14,24,1,pastry,3.1,Bakery & Sweets,3.1,2014-09
3978,2014-09-06,123,2,mustard,5.2,Pantry Staples,10.4,2014-09
4124,2014-07-27,69,3,domestic eggs,1.25,Fresh Food,3.75,2014-07
4280,2014-03-01,53,3,specialty chocolate,18.8,Bakery & Sweets,56.400000000000006,2014-03
3279,2014-11-26,65,3,candy,3.6,Bakery & Sweets,10.8,2014-11
4649,2014-09-10,115,3,waffles,2.5,Bakery & Sweets,7.5,2014-09
2293,2014-08-26,88,1,house keeping products,8.5,Household & Hygiene,8.5,2014-08
3030,2014-05-02,77,2,dish cleaner,2.5,Household & Hygiene,5.0,2014-05
4856,2014-07-08,35,3,sugar,1.2,Bakery & Sweets,3.5999999999999996,2014-07
3917,2014-05-30,39,1,detergent,5.5,Household & Hygiene,5.5,2014-05
1486,2014-11-30,73,1,oil,3.4,Pantry Staples,3.4,2014-11
2334,2014-03-02,38,1,soda,0.8,Beverages,0.8,2014-03
2097,2014-03-14,52,2,dog food,12.6,Pet Care,25.2,2014-03
4169,2014-04-04,114,1,napkins,21.8,Household & Hygiene,21.8,2014-04
4821,2014-04-20,18,2,yogurt,2.2,Dairy,4.4,2014-04
1487,2014-04-09,12,2,fruit/vegetable juice,2.1,Beverages,4.2,2014-04
3308,2014-04-12,100,2,chewing gum,0.5,Specialty & Seasonal,1.0,2014-04
2611,2014-04-26,13,2,packaged fruit/vegetables,3.5,Fresh Food,7.0,2014-04
3203,2014-03-04,4,1,other vegetables,0.8,Fresh Food,0.8,2014-03
4166,2014-12-07,2,1,whole milk,1.8,Dairy,1.8,2014-12
1010,2014-03-05,64,1,UHT-milk,2.1,Dairy,2.1,2014-03
4890,2014-11-30,35,3,sugar,1.2,Bakery & Sweets,3.5999999999999996,2014-11
3763,2014-02-04,17,3,bottled water,0.5,Beverages,1.5,2014-02
1867,2014-02-22,76,2,sliced cheese,4.2,Dairy,8.4,2014-02
1532,2014-10-11,18,2,yogurt,2.2,Dairy,4.4,2014-10
2923,2014-03-11,114,2,napkins,21.8,Household & Hygiene,43.6,2014-03
3489,2014-01-11,47,2,popcorn,2.4,Bakery & Sweets,4.8,2014-01
4370,2014-05-27,24,2,pastry,3.1,Bakery & Sweets,6.2,2014-05
1086,2014-09-26,70,3,margarine,3.5,Pantry Staples,10.5,2014-09
4156,2014-12-13,16,2,butter milk,6.1,Dairy,12.2,2014-12
2310,2014-03-21,71,1,shopping bags,5.12,Household & Hygiene,5.12,2014-03
1073,2014-06-05,69,2,domestic eggs,1.25,Fresh Food,2.5,2014-06
4818,2014-01-07,76,1,sliced cheese,4.2,Dairy,4.2,2014-01
2724,2014-04-23,5,1,rolls/buns,1.2,Bakery & Sweets,1.2,2014-04
2570,2014-07-29,119,1,long life bakery product,9.9,Bakery & Sweets,9.9,2014-07
4495,2014-05-25,73,1,oil,3.4,Pantry Staples,3.4,2014-05
1423,2014-02-26,71,2,shopping bags,5.12,Household & Hygiene,10.24,2014-02
3119,2015-06-28,65,2,candy,3.6,Bakery & Sweets,7.2,2015-06
4015,2015-03-27,20,2,brown bread,0.8,Bakery & Sweets,1.6,2015-03
2869,2015-04-29,18,2,yogurt,2.2,Dairy,4.4,2015-04
4814,2015-02-12,27,2,coffee,8.5,Beverages,17.0,2015-02
2978,2015-11-25,3,3,pip fruit,3.0,Fresh Food,9.0,2015-11
4789,2015-04-09,79,1,specialty cheese,12.14,Dairy,12.14,2015-04
2151,2015-08-03,38,1,soda,0.8,Beverages,0.8,2015-08
2390,2015-08-21,18,3,yogurt,2.2,Dairy,6.6000000000000005,2015-08
3634,2015-12-02,17,3,bottled water,0.5,Beverages,1.5,2015-12
3394,2015-12-13,115,2,waffles,2.5,Bakery & Sweets,5.0,2015-12
1874,2015-06-08,78,2,baking powder,1.8,Pantry Staples,3.6,2015-06
4671,2015-08-01,5,1,rolls/buns,1.2,Bakery & Sweets,1.2,2015-08
3647,2015-03-03,53,2,specialty chocolate,18.8,Bakery & Sweets,37.6,2015-03
1275,2015-02-17,123,1,mustard,5.2,Pantry Staples,5.2,2015-02
3306,2015-09-28,75,2,frozen vegetables,2.5,Frozen & Processed Food,5.0,2015-09
1087,2015-03-19,14,2,chocolate,11.5,Bakery & Sweets,23.0,2015-03
3210,2015-12-23,2,1,whole milk,1.8,Dairy,1.8,2015-12
1136,2015-01-03,20,3,brown bread,0.8,Bakery & Sweets,2.4000000000000004,2015-01
3050,2015-06-21,62,3,pickled vegetables,2.7,Fresh Food,8.100000000000001,2015-06
4406,2015-02-01,97,2,artif. sweetener,2.1,Pantry Staples,4.2,2015-02
4277,2015-08-09,38,3,soda,0.8,Beverages,2.4000000000000004,2015-08
2500,2015-12-06,62,2,pickled vegetables,2.7,Fresh Food,5.4,2015-12
4704,2015-08-19,2,3,whole milk,1.8,Dairy,5.4,2015-08
4470,2015-12-23,32,3,red/blush wine,12.2,Beverages,36.599999999999994,2015-12
4747,2015-08-24,71,1,shopping bags,5.12,Household & Hygiene,5.12,2015-08
2550,2015-04-20,11,3,butter,3.2,Dairy,9.600000000000001,2015-04
4783,2015-10-10,132,2,kitchen towels,4.83,Household & Hygiene,9.66,2015-10
2117,2015-11-07,72,1,salt,0.7,Pantry Staples,0.7,2015-11
4510,2015-09-03,71,3,shopping bags,5.12,Household & Hygiene,15.36,2015-09
4258,2015-12-11,65,1,candy,3.6,Bakery & Sweets,3.6,2015-12
3535,2015-01-18,53,3,specialty chocolate,18.8,Bakery & Sweets,56.400000000000006,2015-01
3095,2015-08-16,45,2,curd,9.8,Dairy,19.6,2015-08
4625,2015-04-07,17,2,bottled water,0.5,Beverages,1.0,2015-04
2014,2015-06-23,73,1,oil,3.4,Pantry Staples,3.4,2015-06
1677,2015-12-09,106,3,prosecco,20.1,Beverages,60.300000000000004,2015-12
4743,2015-07-04,118,3,chocolate marshmallow,4.13,Bakery & Sweets,12.39,2015-07
